BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,n_luxation,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,first_lux_days_after_thr,DIRECTION,LUX_CR,LUX_01
5,0,11.1333333333333,26.0,1,6.0,2012,-1.0,4,0,3,4,0,40.0,5,25.9,0,-1.0,-1.0,0,0
8,0,7.63333333333333,57.5,1,6.0,2020,-1.0,6,5,7,5,2,46.0,15,14.6,0,-1.0,-1.0,0,0
8,0,82.1,36.0,1,5.0,2009,-1.0,4,0,3,4,0,40.0,27,27.7,0,-1.0,-1.0,0,0
9,1,12.964440447210858,34.56673860945929,1,5.685911271049863,2015,2.0,3,0,3,4,0,50.62817745790027,12,28.265359712110246,0,11.884532373700818,0.0,0,1
12,0,37.0666666666667,36.0,1,5.0,2005,-1.0,3,1,6,5,1,52.0,23,31.3,0,-1.0,-1.0,0,0
10,1,22.0333333333333,26.2,1,5.0,2014,-1.0,4,0,3,4,0,45.0,6,31.3,0,-1.0,-1.0,1,0
2,0,32.1333333333333,35.0,1,5.0,1997,-1.0,1,0,6,6,1,45.0,5,31.3,0,-1.0,-1.0,0,0
8,0,75.4,49.5,1,5.0,2009,-1.0,4,1,3,4,0,45.0,6,22.5,0,-1.0,-1.0,0,0
10,1,7.6,26.0,1,5.0,2006,-1.0,3,3,2,4,0,43.0,4,24.2,0,-1.0,-1.0,0,0
10,1,112.866666666667,36.1,1,6.0,2020,-1.0,6,0,7,4,2,47.0,22,22.5,0,-1.0,-1.0,0,0
9,0,8.309051681327453,36.2581507971358,1,5.0,2017,1.4792318581657873,6,1,4,5,1,46.04153628366843,15,20.8,0,14.958463716331575,0.0,1,1
8,1,7.56666666666667,23.0,1,5.0,2005,-1.0,3,3,2,4,0,45.0,6,31.3,0,-1.0,-1.0,0,0
11,1,11.4,23.7,1,6.0,2017,-1.0,5,3,2,4,0,42.0,15,22.5,0,-1.0,-1.0,0,0
10,0,92.7333333333333,24.4,1,5.0,2016,-1.0,5,3,2,4,0,40.0,20,31.3,0,-1.0,-1.0,0,0
2,1,90.5666666666667,26.5,1,7.0,2021,-1.0,6,3,2,4,0,46.0,30,24.2,0,-1.0,-1.0,0,0
5,1,114.6,39.3,1,5.0,2005,-1.0,3,1,3,5,0,45.0,15,35.3,0,-1.0,-1.0,0,0
3,1,14.1666666666667,34.2,1,5.0,2016,-1.0,5,0,4,4,1,46.0,17,31.3,0,-1.0,-1.0,1,0
10,0,23.782187218856222,32.421678306822535,1,5.0,2010,1.7891608465887314,4,3,3,4,0,46.421678306822535,27,38.90534952333269,0,854.0363640226141,0.0,0,1
5,0,26.2666666666667,30.0,1,5.0,2021,-1.0,6,0,4,4,1,45.0,20,20.8,0,-1.0,-1.0,0,0
5,0,8.46666666666667,26.0,1,5.0,2006,-1.0,3,0,2,5,0,43.0,16,27.7,0,-1.0,-1.0,0,0
8,0,9.4,44.0,1,6.0,2007,-1.0,3,1,3,4,0,46.0,25,22.5,0,-1.0,-1.0,0,0
8,0,61.1333333333333,36.0,1,5.0,2010,-1.0,4,0,3,4,0,41.0,21,39.5,0,-1.0,-1.0,0,0
1,0,17.0,23.0,1,5.0,2020,-1.0,6,0,4,4,1,45.0,20,20.8,0,-1.0,-1.0,0,0
6,0,8.76666666666667,24.7,1,6.0,2018,-1.0,6,3,2,4,0,44.0,16,19.2,0,-1.0,-1.0,0,0
10,0,5.56666666666667,23.0,1,5.0,2004,-1.0,3,3,2,4,0,46.0,6,27.7,0,-1.0,-1.0,0,0
9,0,9.246701546643212,35.777020431481034,1,5.069681115162176,2015,2.0,5,0,3,5,1,40.34840557581088,15,31.3,0,11.79095665451347,0.0,1,1
3,0,40.9666666666667,41.4,1,4.0,2018,-1.0,6,1,6,5,1,40.0,20,24.2,0,-1.0,-1.0,0,0
8,0,11.2666666666667,43.0,1,6.0,2002,-1.0,3,1,3,5,0,40.0,7,24.2,0,-1.0,-1.0,0,0
11,1,56.3333333333333,23.6,1,6.0,2021,-1.0,6,3,2,4,0,40.0,33,24.2,0,-1.0,-1.0,0,0
10,0,8.86666666666667,23.6,1,4.0,2019,-1.0,6,0,4,4,1,40.0,14,22.5,0,-1.0,-1.0,0,0
3,0,41.0,24.3,1,5.0,2020,-1.0,6,3,2,4,0,50.0,15,14.6,0,-1.0,-1.0,0,0
10,0,106.433333333333,28.6,1,6.0,2017,-1.0,5,3,2,4,0,45.0,10,20.8,0,-1.0,-1.0,0,0
3,1,10.701102577837469,28.9224351936964,1,5.2540747911863255,2016,1.2540747911863255,5,3,2,4,0,44.23777562644102,15,24.735858162439666,0,82.81112186779488,1.0,0,1
13,0,11.4,41.7,1,5.0,2017,-1.0,5,1,6,5,1,45.0,22,22.5,2,-1.0,-1.0,1,0
10,0,150.6,38.8,1,6.0,2014,-1.0,4,0,3,5,0,43.0,15,27.7,0,-1.0,-1.0,0,0
6,0,8.43333333333333,28.5,1,5.0,2011,-1.0,4,3,2,3,0,35.0,13,31.3,0,-1.0,-1.0,0,0
5,0,77.3,25.3,1,5.0,2019,-1.0,6,3,4,4,1,44.0,20,20.8,1,-1.0,-1.0,0,0
7,0,8.395585833935431,36.94013886945278,1,4.746207257481839,2017,1.0,3,1,3,5,0,46.49241451496368,15,20.0132424981937,0,11.715865317336547,0.0,1,1
9,0,11.85228441309627,36.323947742813246,1,5.323947742813246,2015,1.6760522571867544,5,0,3,5,1,38.38026128593377,15,30.133788125872314,0,14.591581942505965,0.0,1,1
12,0,53.617652034262164,26.322141777899873,1,4.770751766094723,2009,1.0,4,0,2,3,0,44.92687941523681,12,35.611061047851685,0,27.219361754289572,0.0,0,1
11,1,15.5,23.5,1,5.0,2011,-1.0,4,0,2,4,0,45.0,15,41.7,0,-1.0,-1.0,0,0
2,0,7.2,32.8,1,6.0,2005,2.0,3,0,3,4,0,45.0,10,31.3,0,9.0,0.0,0,1
3,1,9.93333333333333,45.0,1,5.0,2011,-1.0,4,1,3,4,0,45.0,27,37.3,0,-1.0,-1.0,0,0
3,0,8.73333333333333,41.6,1,5.0,2020,-1.0,6,5,7,5,2,47.0,15,14.6,0,-1.0,-1.0,1,0
10,1,83.9666666666667,27.7,1,5.0,2016,-1.0,5,0,2,5,0,42.0,18,31.3,0,-1.0,-1.0,0,0
4,0,9.73333333333333,35.3,1,5.0,2017,-1.0,5,1,6,4,1,43.0,20,19.2,2,-1.0,-1.0,0,0
10,0,10.3666666666667,30.0,1,5.0,2011,-1.0,4,0,2,4,0,43.0,18,31.3,0,-1.0,-1.0,0,0
3,1,10.6666666666667,30.5,1,5.0,2019,-1.0,6,0,7,5,3,40.0,20,27.7,0,-1.0,-1.0,1,0
8,1,10.5666666666667,36.4,1,5.0,2015,-1.0,5,1,6,4,1,45.0,18,31.3,2,-1.0,-1.0,0,0
8,1,63.4,42.6,1,5.0,2005,-1.0,3,0,3,5,0,48.0,12,27.7,0,-1.0,-1.0,0,0
12,0,9.2,31.9,1,5.0,2016,-1.0,5,0,4,4,1,39.0,20,31.3,2,-1.0,-1.0,1,0
12,1,14.4,32.0,1,5.0,2009,-1.0,4,1,3,4,0,43.0,25,27.7,0,-1.0,-1.0,0,0
10,0,9.16666666666667,33.7,1,5.0,2015,-1.0,5,0,3,4,0,42.0,16,27.7,1,-1.0,-1.0,1,0
3,0,13.7,45.8,1,5.0,2021,-1.0,6,1,7,5,2,45.0,15,14.6,0,-1.0,-1.0,0,0
11,1,30.2,18.7,0,4.0,2018,-1.0,6,3,2,4,0,44.0,22,22.5,0,-1.0,-1.0,0,0
10,0,12.5333333333333,27.3,1,5.0,2007,-1.0,3,0,2,4,0,50.0,20,31.3,0,-1.0,-1.0,0,0
6,0,83.4333333333333,18.7,0,6.0,2021,-1.0,6,2,2,4,0,40.0,18,24.2,0,-1.0,-1.0,0,0
12,1,12.0333333333333,26.5,1,5.0,2021,-1.0,6,0,4,4,1,45.0,18,24.2,0,-1.0,-1.0,0,0
10,1,7.2,23.0,1,5.0,2008,-1.0,3,0,2,4,0,44.0,17,27.7,0,-1.0,-1.0,0,0
3,0,28.2,46.2,1,5.0,2019,-1.0,6,1,7,5,3,44.0,18,17.7,2,-1.0,-1.0,0,0
3,0,10.768283449891582,39.25046325982218,1,4.131335126409378,2021,1.0,6,0,4,4,1,40.91934588486565,18,19.410136202255003,0,19.211989241543733,0.0,1,1
11,1,12.2666666666667,21.6,1,5.0,2021,-1.0,6,3,2,4,0,40.0,20,27.7,0,-1.0,-1.0,0,0
10,0,141.866666666667,43.7,1,8.0,2013,-1.0,4,1,6,4,1,44.0,14,27.7,0,-1.0,-1.0,0,0
10,1,19.9666666666667,26.3,1,5.0,2016,-1.0,5,3,2,4,0,43.0,22,24.2,2,-1.0,-1.0,0,0
2,0,8.23333333333333,20.0,0,4.0,2020,-1.0,6,2,2,4,0,45.0,22,20.8,0,-1.0,-1.0,1,0
1,1,25.3666666666667,25.0,1,4.0,2020,-1.0,6,0,4,4,1,42.0,22,27.7,0,-1.0,-1.0,0,0
10,1,24.5333333333333,25.2,1,5.0,2014,-1.0,4,3,2,4,0,47.0,32,24.2,0,-1.0,-1.0,0,0
11,0,11.1333333333333,25.0,1,4.0,2020,-1.0,6,3,4,4,1,45.0,18,22.5,0,-1.0,-1.0,1,0
5,0,57.3666666666667,42.0,1,5.0,2020,-1.0,6,1,7,4,2,45.0,24,17.7,0,-1.0,-1.0,0,0
10,0,9.63333333333333,30.5,1,5.0,2014,-1.0,4,0,3,4,0,52.0,25,22.5,0,-1.0,-1.0,1,0
10,0,10.450303525881768,31.203212194614522,1,5.0,2015,1.4574656314677485,4,0,6,4,1,38.9149312629355,30,25.122308426504826,0,34.17013747412901,0.0,1,1
10,0,14.5333333333333,37.9,1,5.0,2014,-1.0,4,0,3,4,0,48.0,20,27.7,2,-1.0,-1.0,0,0
5,0,146.60529157816524,38.73645245368954,1,5.0,2015,1.0,4,1,3,5,0,41.16278569444831,28,34.974428611103384,0,21.47290490737907,0.0,0,1
5,0,102.933333333333,48.0,1,6.0,2009,-1.0,4,1,3,5,0,40.0,10,25.9,0,-1.0,-1.0,0,0
12,0,8.74472552823434,36.98397891525934,1,5.0200263559258245,2015,2.0,3,1,3,4,0,47.06007906777747,15,25.93604744066648,0,0.20026355925824468,0.0,0,1
5,0,8.173860096796787,37.498029433866144,1,4.960780551486977,2017,1.0,3,1,3,5,0,46.92156110297395,15,20.678419709609628,0,13.647024963382792,0.0,1,1
12,1,12.6666666666667,28.7,1,6.0,2016,-1.0,5,3,2,4,0,45.0,20,27.7,0,-1.0,-1.0,1,0
5,1,32.80252531360504,45.76500784006087,1,5.0,2009,2.0,4,1,3,4,0,43.6475117600913,25,23.888763720106517,0,13.824183653465212,0.0,0,1
3,1,9.1,50.4,1,5.0,2018,-1.0,6,1,7,5,2,40.0,21,16.1,0,-1.0,-1.0,1,0
5,1,12.8,23.1,1,4.0,2018,-1.0,6,0,2,4,0,38.0,24,17.7,0,-1.0,-1.0,1,0
10,0,94.1666666666667,35.0,1,5.0,2010,-1.0,4,0,2,4,0,45.0,15,33.3,0,-1.0,-1.0,0,0
10,1,47.4,32.0,1,6.0,2009,-1.0,4,0,2,4,0,52.0,23,37.3,0,-1.0,-1.0,0,0
5,0,91.354155307046,40.0,1,6.0,2015,1.9558244837207521,4,1,3,5,0,41.0,20,44.185143657673954,0,23.265053097675487,0.0,0,1
3,0,29.1333333333333,30.0,1,5.0,2018,-1.0,6,0,2,4,0,45.0,17,22.5,0,-1.0,-1.0,0,0
10,1,7.16666666666667,18.3,0,5.0,2017,-1.0,5,3,2,4,0,40.0,15,24.2,2,-1.0,-1.0,1,0
7,0,39.2227244348417,40.69317256860173,1,6.443273087443618,2018,1.4432730874436182,6,0,3,4,0,46.34036147533829,19,22.930622431834696,0,168.3719881143606,0.0,0,1
5,1,10.4333333333333,30.0,1,5.0,2012,-1.0,4,0,3,4,0,45.0,17,24.2,0,-1.0,-1.0,0,0
10,1,7.739522591045906,18.689714123250564,0,5.0,2016,2.448570616252824,5,3,2,4,0,42.897141232505646,15,27.569997156884885,0,73.86000568623024,0.0,0,1
5,1,12.1666666666667,28.5,1,5.0,2006,-1.0,3,0,3,4,0,39.0,20,24.2,0,-1.0,-1.0,0,0
12,0,108.68791396837925,31.373832147835863,1,5.0,2009,1.1252335704328271,3,0,3,4,0,43.25046714086565,20,31.3,0,8.250467140865654,0.0,0,1
5,1,106.9,34.0,1,5.0,2019,-1.0,6,1,7,5,3,47.0,27,27.7,0,-1.0,-1.0,0,0
1,0,92.9333333333333,15.8,0,5.0,2006,-1.0,3,3,1,3,0,44.0,16,27.7,0,-1.0,-1.0,0,0
9,1,26.270920004436437,42.10918841914015,1,5.0,2009,1.0,5,0,3,4,0,50.5749520376043,15,28.5313353873455,0,290.0178914017112,0.20357828034224268,0,1
10,1,13.2,27.0,1,5.0,2008,-1.0,3,3,2,4,0,45.0,18,31.3,0,-1.0,-1.0,0,0
10,0,9.931846834005041,31.73184683400504,1,4.772822780016805,2014,2.0,4,0,3,4,0,38.86411390008402,16,26.72166714181347,0,32.90870887993278,0.0,0,1
12,0,9.86666666666667,30.5,1,6.0,2012,-1.0,4,0,3,4,0,44.0,18,37.3,0,-1.0,-1.0,0,0
11,1,9.2,16.7,0,4.0,2021,-1.0,6,8,1,0,0,40.0,16,22.5,1,-1.0,-1.0,1,0
5,1,58.8666666666667,25.5,1,5.0,2010,-1.0,4,0,3,4,0,47.0,29,35.3,0,-1.0,-1.0,0,0
10,0,51.52525059999602,24.53905667784475,1,5.420118727847725,2015,1.579881272152275,5,1,3,4,0,44.940831094934076,25,17.7,0,173.14201837341133,0.579881272152275,0,1
10,0,70.6666666666667,30.0,1,5.0,2021,-1.0,6,0,4,4,1,52.0,15,14.6,1,-1.0,-1.0,1,0
10,1,7.391416025952813,31.511705419155252,1,5.244147290422374,2012,1.0,4,0,3,4,0,41.46488374253425,18,32.2765891616895,0,52.023410838310504,1.0,1,1
10,1,15.3666666666667,29.7,1,6.0,2019,-1.0,6,3,2,4,0,40.0,14,20.8,0,-1.0,-1.0,1,0
12,1,26.1666666666667,38.7,1,5.0,2020,-1.0,6,1,4,4,1,45.0,20,17.7,0,-1.0,-1.0,1,0
5,1,18.85457145157553,26.405498815463638,1,4.818680720074495,2013,1.8186807200744948,4,3,2,4,0,43.087915679553035,20,15.162089767769066,0,11.63736144014899,0.8186807200744948,0,1
5,0,11.9666666666667,27.8,1,4.0,2018,-1.0,6,0,3,5,0,40.0,20,24.2,0,-1.0,-1.0,0,0
3,0,8.542130430505916,35.3336521197416,1,5.0,2017,1.8595652316469458,5,0,6,4,1,45.280869536706106,12,21.768999901636075,0,16.842608610118326,0.0,1,1
12,0,56.9,26.0,1,5.0,2010,-1.0,4,3,2,4,0,47.0,21,41.7,0,-1.0,-1.0,0,0
10,1,118.0,39.7,1,7.0,2021,-1.0,6,0,7,4,2,45.0,15,22.5,0,-1.0,-1.0,0,0
10,0,83.3666666666667,38.0,1,6.0,2021,-1.0,6,0,4,5,1,40.0,20,24.2,0,-1.0,-1.0,0,0
10,1,7.704000928192046,25.03147010097725,1,4.829332405141284,2013,1.8293324051412836,4,0,3,4,0,44.48799721542385,20,27.7,0,21.487997215423853,0.8293324051412837,1,1
2,0,12.6,26.6,1,5.0,2014,-1.0,4,0,3,4,0,44.0,18,31.3,0,-1.0,-1.0,0,0
10,0,9.774592467110086,30.43432405838876,1,5.585810145971902,2014,1.414189854028098,4,0,3,4,0,47.07094927014049,6,26.14487071544726,0,34.51486087583141,0.585810145971902,1,1
10,0,15.8666666666667,29.4,1,5.0,2020,-1.0,6,0,4,4,1,43.0,18,11.5,0,-1.0,-1.0,0,0
5,0,65.2,40.9,1,5.0,2021,-1.0,6,1,7,5,2,45.0,24,24.2,2,-1.0,-1.0,0,0
10,1,9.957091151514028,23.606068649776002,1,5.371207093889998,2009,2.0,4,3,2,4,0,43.14396453055001,14,32.47882608643601,0,26.257585812220004,0.3712070938899983,1,1
1,0,7.13333333333333,26.7,1,5.0,2009,-1.0,4,0,3,4,4,44.0,29,20.8,1,-1.0,-1.0,0,0
12,1,54.4333333333333,31.8,1,5.0,2005,-1.0,3,0,2,4,0,52.0,9,27.7,0,-1.0,-1.0,0,0
12,1,12.33643238462409,26.105862758709243,1,5.0,2018,2.0,5,0,3,4,1,38.00732844838655,30,27.713191207095793,0,236.91938706774795,0.0,0,1
5,0,56.80968458619458,21.491975797344466,1,4.415329299557412,2010,1.0,4,0,2,3,0,43.0,20,35.885389806196244,0,33.83065859911482,0.0,0,1
5,1,6.56666666666667,20.0,0,5.0,2002,-1.0,3,0,3,5,0,39.0,15,35.3,0,-1.0,-1.0,0,0
12,0,100.7,26.2,1,5.0,2018,-1.0,6,3,2,5,0,45.0,5,14.6,0,-1.0,-1.0,0,0
11,0,8.66666666666667,18.1,0,4.0,2018,-1.0,6,2,1,4,0,44.0,16,22.5,0,-1.0,-1.0,1,0
12,1,13.0666666666667,26.4,1,5.0,2021,-1.0,6,0,4,4,1,40.0,20,19.2,0,-1.0,-1.0,0,0
9,0,8.90510349346045,38.899078358353556,1,4.97476958958839,2015,1.487384794794195,5,1,6,5,1,40.61353684685225,15,20.868001166162266,0,5.97476958958839,0.0,1,1
5,0,9.16666666666667,35.0,1,5.0,2004,-1.0,3,1,3,4,0,44.0,10,31.3,0,-1.0,-1.0,0,0
12,0,101.566666666667,30.0,1,5.0,2013,-1.0,4,0,3,4,0,40.0,9,17.7,0,-1.0,-1.0,0,0
3,0,11.0666666666667,36.0,1,6.0,2012,-1.0,4,0,3,4,0,45.0,15,25.9,1,-1.0,-1.0,0,0
10,1,56.6,32.0,1,6.0,2006,-1.0,3,3,2,4,0,46.0,8,24.2,0,-1.0,-1.0,0,0
2,0,46.085714205744424,27.66527850907834,1,5.0,2015,1.401887370630982,5,0,3,4,0,42.99056314684509,15,24.773217723105283,0,328.16042650363346,1.0,0,1
7,0,48.26508235010951,21.784420846453287,1,5.1106090838711555,2018,1.8893909161288442,6,0,3,4,0,42.77426358709809,15,17.7,0,167.88035442580966,0.8893909161288442,0,1
5,0,29.1666666666667,35.0,1,5.0,2005,-1.0,3,0,3,4,0,49.0,22,27.7,0,-1.0,-1.0,0,0
10,1,16.9333333333333,28.4,1,5.0,2019,-1.0,6,3,4,4,1,44.0,13,25.9,0,-1.0,-1.0,0,0
9,0,72.4333333333333,47.5,1,5.0,2009,-1.0,4,1,6,5,1,46.0,24,41.7,0,-1.0,-1.0,0,0
5,1,10.4,28.7,1,5.0,2013,-1.0,4,0,3,4,0,45.0,18,17.7,2,-1.0,-1.0,0,0
9,1,10.0,40.0,1,6.0,2009,1.0,4,1,6,4,1,44.0,19,37.3,0,221.0,1.0,0,1
3,0,9.277727986486285,38.054025158301386,1,5.0,2021,1.0,6,0,4,4,1,44.95259434363021,30,22.990966990349484,0,22.0,0.0,1,1
12,0,88.43757478587861,41.07488812084789,1,5.724387661321055,2006,1.7243876613210545,3,0,3,4,0,42.37806169339473,20,39.724835177929506,0,21.89755064528422,0.0,0,1
12,0,96.22436883879271,38.27531755084557,1,5.0,2009,1.8480158852494015,4,0,3,4,0,50.63214296724461,20,31.3,0,10.544047655748205,0.0,0,1
10,0,7.545583746737014,22.014548901466757,1,6.076534372775235,2019,1.4617328136123822,6,0,3,4,0,40.385198440837144,16,26.267870304713327,0,52.923465627224765,0.0,1,1
5,0,16.60509080436575,46.45062919944402,1,6.326433576503293,2021,1.0,3,0,6,5,1,44.30573430601317,18,23.090125839888803,0,57.63216788251646,0.0,0,1
12,0,91.14191370666913,39.767395843149764,1,5.612326405249606,2006,2.0,3,0,2,4,0,45.264409542254334,22,39.26024326824488,0,18.34791686299527,0.0,0,1
12,1,14.2333333333333,33.0,1,5.0,2008,-1.0,3,0,3,4,0,45.0,32,31.3,0,-1.0,-1.0,0,0
1,0,117.733333333333,16.9,0,6.0,2018,-1.0,6,2,1,3,0,40.0,22,22.5,0,-1.0,-1.0,0,0
6,0,33.4666666666667,24.0,1,4.0,2020,-1.0,6,0,4,4,1,45.0,18,17.7,0,-1.0,-1.0,1,0
5,1,7.83333333333333,29.2,1,5.0,2016,-1.0,5,0,4,4,1,44.0,18,22.5,2,-1.0,-1.0,0,0
5,1,84.9333333333333,44.5,1,6.0,2009,-1.0,4,1,3,5,0,45.0,13,24.2,0,-1.0,-1.0,0,0
3,1,17.3666666666667,35.3,1,5.0,2015,-1.0,5,1,3,4,0,45.0,23,31.3,2,-1.0,-1.0,0,0
1,1,46.6333333333333,21.0,1,6.0,2015,-1.0,5,3,2,4,0,40.0,18,27.7,0,-1.0,-1.0,0,0
9,1,21.4,41.0,1,7.0,2016,-1.0,5,0,4,5,1,50.0,20,24.2,0,-1.0,-1.0,0,0
10,0,103.3,39.7,1,6.0,2012,-1.0,4,0,3,4,0,46.0,10,24.2,0,-1.0,-1.0,0,0
3,0,10.2,32.9,1,5.0,2021,-1.0,6,1,4,4,1,45.0,20,24.2,0,-1.0,-1.0,1,0
10,1,17.353765419904548,30.979662208169156,1,5.0,2012,1.995480490704257,4,0,3,4,0,51.99096098140851,12,29.476046600732563,0,15.995480490704256,0.0,0,1
11,0,13.6,25.2,1,5.0,2017,-1.0,5,3,2,4,0,40.0,18,22.5,0,-1.0,-1.0,1,0
6,0,34.2333333333333,21.2,1,5.0,2020,-1.0,6,3,2,4,0,40.0,16,20.8,0,-1.0,-1.0,0,0
5,0,13.190007121617088,37.80155924970353,1,5.211197736094641,2012,1.7888022639053596,3,0,3,4,1,42.21119773609464,18,19.07278528461516,0,59.15520905562144,0.0,0,1
10,1,7.8034054334524345,21.515847897596583,1,5.495743208184457,2013,1.7478716040922286,4,3,2,4,0,41.26064197953886,23,28.607662225267976,0,25.25212839590777,0.7478716040922285,1,1
9,0,69.1,41.0,1,5.0,2004,-1.0,3,1,6,5,1,44.0,22,22.5,0,-1.0,-1.0,0,0
12,1,17.7333333333333,27.0,1,5.0,2021,-1.0,6,3,2,4,0,42.0,18,17.7,1,-1.0,-1.0,0,0
5,1,32.4333333333333,33.2,1,5.0,2019,-1.0,6,0,4,4,1,42.0,27,14.6,2,-1.0,-1.0,0,0
2,0,16.0,29.8,1,5.0,2019,-1.0,6,0,4,4,1,45.0,17,17.7,0,-1.0,-1.0,0,0
5,0,15.0333333333333,33.4,1,5.0,2017,-1.0,5,0,4,4,1,35.0,21,31.3,0,-1.0,-1.0,0,0
12,0,53.1666666666667,31.2,1,6.0,2021,-1.0,6,3,4,4,1,48.0,20,27.7,1,-1.0,-1.0,0,0
10,0,9.16666666666667,38.0,1,7.0,2018,-1.0,6,0,3,4,0,40.0,10,14.6,0,-1.0,-1.0,0,0
5,0,85.2666666666667,32.2,1,5.0,2020,-1.0,6,1,6,4,1,47.0,20,25.9,0,-1.0,-1.0,0,0
10,0,8.6,38.6,1,5.0,2020,-1.0,6,1,4,4,1,46.0,22,19.2,0,-1.0,-1.0,1,0
2,1,19.89530214338795,17.07922303720527,1,5.0,2013,1.0,4,0,3,4,0,45.501897059751414,20,30.702276471701698,0,1.9962058804971727,0.16603431341619546,0,1
5,1,65.8666666666667,37.6,1,5.0,2013,-1.0,4,1,3,4,0,47.0,16,31.3,1,-1.0,-1.0,0,0
6,1,93.4,21.0,1,5.0,2007,-1.0,3,3,2,3,0,43.0,23,24.2,0,-1.0,-1.0,0,0
10,0,53.8666666666667,27.7,1,5.0,2018,-1.0,6,0,3,4,0,43.0,22,22.5,0,-1.0,-1.0,0,0
6,0,60.9666666666667,23.6,1,5.0,2005,-1.0,3,2,2,4,0,46.0,20,44.3,0,-1.0,-1.0,0,0
5,0,76.2666666666667,30.3,1,5.0,2013,-1.0,4,0,3,4,0,40.0,13,44.3,0,-1.0,-1.0,0,0
11,0,11.4333333333333,24.2,1,5.0,2018,-1.0,6,0,3,4,0,49.0,16,22.5,0,-1.0,-1.0,1,0
12,1,15.1333333333333,29.3,1,4.0,2015,-1.0,5,1,3,4,0,42.0,18,27.7,0,-1.0,-1.0,0,0
5,0,15.6666666666667,28.3,1,5.0,2020,-1.0,6,0,4,4,1,42.0,16,27.7,0,-1.0,-1.0,0,0
10,1,8.442851638046278,27.765217727437914,1,4.090481695287051,2013,1.0904816952870506,4,0,3,4,0,42.27144508586115,12,27.7,0,19.271445085861153,0.09048169528705075,1,1
2,0,34.6,40.8,1,6.0,2021,-1.0,6,4,7,5,2,41.0,25,25.9,0,-1.0,-1.0,0,0
9,1,13.2666666666667,32.4,1,6.0,2017,-1.0,5,0,4,4,1,38.0,20,27.7,0,-1.0,-1.0,1,0
3,0,36.5333333333333,54.5,1,5.0,2021,-1.0,6,5,9,5,2,46.0,22,24.2,0,-1.0,-1.0,0,0
10,0,138.133333333333,41.5,1,6.0,2018,-1.0,6,0,3,5,0,44.0,20,22.5,0,-1.0,-1.0,0,0
10,0,11.6,29.2,1,5.0,2014,-1.0,4,0,3,4,0,44.0,21,27.7,0,-1.0,-1.0,0,0
12,0,20.4333333333333,33.8,1,5.0,2021,-1.0,6,0,4,4,1,45.0,20,22.5,0,-1.0,-1.0,0,0
1,0,78.6,26.0,1,4.0,2021,-1.0,6,3,4,4,1,43.0,16,24.2,0,-1.0,-1.0,0,0
10,0,54.2333333333333,40.3,1,6.0,2014,-1.0,4,1,3,4,0,42.0,15,31.3,0,-1.0,-1.0,0,0
7,0,10.797247586583518,34.94661983305675,1,5.0,2015,1.0,5,1,4,4,1,42.19095698891924,0,26.495083393537087,0,83.36962246168119,0.6878841098799151,1,1
10,0,69.6666666666667,33.9,1,5.0,2021,-1.0,6,0,2,4,0,45.0,20,19.2,0,-1.0,-1.0,0,0
3,1,9.7,35.3,1,5.0,2019,-1.0,6,1,7,5,3,40.0,6,29.5,0,-1.0,-1.0,1,0
3,0,12.8,60.8,1,4.0,2021,1.0,6,4,9,6,2,45.0,15,25.9,0,7.0,0.0,1,1
12,1,118.266666666667,33.0,1,5.0,2007,-1.0,3,0,2,4,0,49.0,14,20.8,0,-1.0,-1.0,0,0
5,0,10.1333333333333,37.5,1,6.0,2008,-1.0,3,1,3,4,0,49.0,15,24.2,0,-1.0,-1.0,0,0
10,0,11.0333333333333,35.0,1,5.0,2014,-1.0,4,0,3,4,0,41.0,10,31.3,0,-1.0,-1.0,0,0
10,1,20.0666666666667,31.5,1,5.0,2006,-1.0,3,0,2,4,0,43.0,28,27.7,0,-1.0,-1.0,0,0
7,1,49.65316852769911,50.097407196132,1,5.223276369528307,2000,1.7767236304716927,4,1,3,4,0,47.767236304716924,27,30.496205069698092,0,6.893105478113229,0.0,0,1
12,0,57.6333333333333,29.7,1,6.0,2017,1.0,5,3,4,4,1,49.0,25,17.7,0,183.0,0.0,0,1
5,0,62.3333333333333,50.7,1,7.0,2018,-1.0,6,1,6,5,1,43.0,20,27.7,2,-1.0,-1.0,0,0
5,1,18.6666666666667,25.0,1,4.0,2019,-1.0,6,0,4,4,1,45.0,25,17.7,0,-1.0,-1.0,0,0
5,1,81.3666666666667,34.0,1,6.0,2021,-1.0,6,0,4,4,1,47.0,22,17.7,1,-1.0,-1.0,0,0
12,1,11.9666666666667,37.7,1,7.0,2017,-1.0,5,0,4,4,1,45.0,27,22.5,0,-1.0,-1.0,1,0
9,0,10.546327428461069,32.36055054217418,1,4.120183514058061,2015,2.0,5,0,6,5,1,39.39908242970969,15,31.3,0,15.0,0.0,1,1
3,0,10.3,58.5,1,5.0,2016,-1.0,5,1,8,5,1,50.0,20,35.3,0,-1.0,-1.0,1,0
5,0,9.13333333333333,32.0,1,5.0,2011,-1.0,4,0,3,4,0,45.0,21,37.3,2,-1.0,-1.0,0,0
